,frame,k_cluster,outliers,silh_coef,clusters_label,quantidades,,small_clst,intermediate_clst,large_clst,small_mic,micelles
236,236,6,0,0.17218378209760918,[0 1 2 3 4 5],[ 9  5  9  9  9 13],"47,2",0,1,4,0,0
237,237,6,0,0.27400703067519483,[0 1 2 3 4 5],[ 8 11 12  6  7 10],"47,4",0,2,3,0,0
238,238,5,0,0.2888320134254061,[0 1 2 3 4],[16  9  9 11  9],"47,6",0,0,4,0,0
239,239,5,0,0.363252083528292,[0 1 2 3 4],[ 9 17  9 11  8],"47,8",0,1,2,1,0
240,240,6,0,0.2992383675756286,[0 1 2 3 4 5],[ 6  8 10  8  9 13],48,0,2,3,0,0
241,241,6,0,0.20754584470221143,[0 1 2 3 4 5],[12  9  8  7 13  5],"48,2",0,3,2,0,0
242,242,6,0,0.2322769489808138,[0 1 2 3 4 5],[ 7 10  8  9  8 12],"48,4",0,2,3,0,0
243,243,5,0,0.3812286699890296,[0 1 2 3 4],[17  9  9 10  9],"48,6",0,0,4,0,0
244,244,5,0,0.36694968568380815,[0 1 2 3 4],[11  9  9  6 19],"48,8",0,1,2,1,0
245,245,6,0,0.2907800307747625,[0 1 2 3 4 5],[ 9  9  8  9 10  9],49,0,1,4,0,0
246,246,6,0,0.31667739729809136,[0 1 2 3 4 5],[10  9  8  8  9 10],"49,2",0,2,3,0,0
247,247,6,0,0.3310006966710545,[0 1 2 3 4 5],[ 9 10 12  8  5 10],"49,4",0,2,3,0,0
248,248,5,0,0.32405245159335155,[0 1 2 3 4],[11 17  7 11  8],"49,6",0,2,1,1,0
249,249,6,0,0.2714348331377958,[0 1 2 3 4 5],[ 8 10  9  9  7 11],"49,8",0,1,4,0,0
250,250,6,0,0.28393952486272794,[0 1 2 3 4 5],[ 8  7 10  8 10 11],50,0,2,3,0,0
251,251,6,0,0.3180416584712575,[0 1 2 3 4 5],[ 7  8  9 10 12  8],"50,2",0,2,3,0,0
252,252,5,0,0.3628076731896013,[0 1 2 3 4],[17  9  7 11 10],"50,4",0,1,3,0,0
253,253,6,0,0.28629415938244757,[0 1 2 3 4 5],[ 9  9  8  8 10 10],"50,6",0,2,3,0,0
254,254,6,0,0.2639918582870737,[0 1 2 3 4 5],[13  9  4  8 10 10],"50,8",1,1,3,0,0
255,255,6,0,0.2908273843803953,[0 1 2 3 4 5],[12  8  5 11  7 11],51,0,3,2,0,0
256,256,6,0,0.24638399038061595,[0 1 2 3 4 5],[ 7  8  8  8 10 13],"51,2",0,3,2,0,0
257,257,5,0,0.42288831566443935,[0 1 2 3 4],[10  8  7 10 19],"51,4",0,2,1,1,0
258,258,6,0,0.2608098886805703,[0 1 2 3 4 5],[ 9 11  6  9  9 10],"51,6",0,1,4,0,0
259,259,5,0,0.4162981592127356,[0 1 2 3 4],[10  7  8 10 19],"51,8",0,2,1,1,0
260,260,5,0,0.4491045878085045,[0 1 2 3 4],[ 8  9 10  8 19],52,0,1,2,1,0
261,261,4,0,0.5179575030318079,[0 1 2 3],[17 10  8 19],"52,2",0,1,1,1,0
262,262,5,0,0.42853393069365814,[0 1 2 3 4],[ 8  9  7 11 19],"52,4",0,1,2,1,0
263,263,5,0,0.3821332167379994,[0 1 2 3 4],[ 8  9  9  9 19],"52,6",0,0,3,1,0
264,264,3,0,0.4469641660946126,[0 1 2],[17 18 19],"52,8",0,0,0,2,0
265,265,4,0,0.32514810947039413,[0 1 2 3],[10  8 17 19],53,0,1,0,2,0
266,266,5,0,0.29068103408164603,[0 1 2 3 4],[17  9  8 10 10],"53,2",0,1,3,0,0
267,267,4,0,0.3638823006428016,[0 1 2 3],[17  9  9 19],"53,4",0,0,2,1,0
268,268,4,0,0.3985346920901313,[0 1 2 3],[ 7 18 17 12],"53,6",0,0,1,2,0
269,269,3,0,0.5022349561577216,[0 1 2],[19 17 18],"53,8",0,0,0,2,0
270,270,3,0,0.5172537605364662,[0 1 2],[17 18 19],54,0,0,0,2,0
271,271,5,0,0.31953118928656105,[0 1 2 3 4],[ 9  8  7 11 19],"54,2",0,2,1,1,0
272,272,5,0,0.3492892761550173,[0 1 2 3 4],[ 9 10  8 18  9],"54,4",0,1,2,1,0
273,273,5,0,0.3709351191976844,[0 1 2 3 4],[ 8  9 10 18  9],"54,6",0,0,3,1,0
274,274,5,0,0.3786844143108035,[0 1 2 3 4],[ 9 10  8 18  9],"54,8",0,1,2,1,0
275,275,5,0,0.3744027420221109,[0 1 2 3 4],[10  9  8 18  9],55,0,1,2,1,0
276,276,5,0,0.3546766411850913,[0 1 2 3 4],[ 7 18  7 10 12],"55,2",0,1,2,1,0
277,277,4,0,0.436220031059984,[0 1 2 3],[17 18  7 12],"55,4",0,1,1,1,0
278,278,5,0,0.31290344530945857,[0 1 2 3 4],[10  7 18 10  9],"55,6",0,1,2,1,0
279,279,4,0,0.41584621570256286,[0 1 2 3],[17 10 18  9],"55,8",0,0,2,1,0
280,280,3,0,0.4134925679567506,[0 1 2],[19 17 18],56,0,0,0,2,0
281,281,5,0,0.22981788427673952,[0 1 2 3 4],[10  7  7 11 19],"56,2",0,2,1,1,0
282,282,5,0,0.309343450484678,[0 1 2 3 4],[ 9 10 18 10  7],"56,4",0,1,2,1,0
283,283,4,0,0.31617442235089427,[0 1 2 3],[19 11 18  6],"56,6",0,1,1,1,0
284,284,6,0,0.1922796583379442,[0 1 2 3 4 5],[ 9  9  9  8 10  9],"56,8",0,1,4,0,0
285,285,4,0,0.31581415101605415,[0 1 2 3],[ 9 18 19  8],57,0,1,0,2,0
286,286,3,0,0.49117150297222345,[0 1 2],[19 17 18],"57,2",0,0,0,2,0
287,287,4,0,0.4252700296438283,[0 1 2 3],[17 11  8 18],"57,4",0,1,1,1,0
288,288,4,0,0.34090193327441215,[0 1 2 3],[19 17  9  9],"57,6",0,0,2,1,0
289,289,6,0,0.18657233387643826,[0 1 2 3 4 5],[10  9  8 10  8  9],"57,8",0,2,3,0,0
290,290,6,0,0.31091371134451645,[0 1 2 3 4 5],[ 8  9 12  8  6 11],58,0,2,3,0,0
291,291,6,0,0.32206459689432937,[0 1 2 3 4 5],[ 9 10  8  5 13  9],"58,2",0,2,3,0,0
292,292,6,0,0.2911637913300209,[0 1 2 3 4 5],[ 8  9 11  7  8 11],"58,4",0,2,3,0,0
293,293,4,0,0.44329192823386615,[0 1 2 3],[ 9 17 18 10],"58,6",0,0,1,2,0
294,294,5,0,0.3286634952726987,[0 1 2 3 4],[ 9  8  8 11 18],"58,8",0,2,1,1,0
295,295,6,0,0.2850854101886008,[0 1 2 3 4 5],[ 8  9 10  6  9 12],59,0,1,4,0,0
296,296,6,0,0.30407395492247774,[0 1 2 3 4 5],[10  9  8  6 12  9],"59,2",0,2,3,0,0
297,297,5,0,0.39203217363434795,[0 1 2 3 4],[ 9 10  7 18 10],"59,4",0,1,2,1,0
298,298,6,0,0.3128389353711928,[0 1 2 3 4 5],[10  8  6  9 12  9],"59,6",0,2,3,0,0
299,299,5,0,0.3646026190480568,[0 1 2 3 4],[ 9 10  8 18  9],"59,8",0,1,2,1,0
300,300,5,0,0.3760018269687734,[0 1 2 3 4],[10  9  9  8 18],60,0,1,2,1,0
301,301,5,0,0.38397397905397235,[0 1 2 3 4],[ 9  8 12 18  7],"60,2",0,2,1,1,0
302,302,6,0,0.3122894152906406,[0 1 2 3 4 5],[ 9  8  9 13  5 10],"60,4",0,2,3,0,0
303,303,6,0,0.31187549773763046,[0 1 2 3 4 5],[ 9  8 11  6  8 12],"60,6",0,3,2,0,0
304,304,5,0,0.37384698357702867,[0 1 2 3 4],[10  9  8 18  9],"60,8",0,1,2,1,0
305,305,5,0,0.3652464936257387,[0 1 2 3 4],[10  8  9  9 18],61,0,1,2,1,0
306,306,4,0,0.4821245744472691,[0 1 2 3],[ 9  8 18 19],"61,2",0,1,0,2,0
307,307,5,0,0.3746780934622497,[0 1 2 3 4],[ 9  8  9 18 10],"61,4",0,1,2,1,0
308,308,4,0,0.5121595524970417,[0 1 2 3],[ 8  9 18 19],"61,6",0,0,1,2,0
309,309,5,0,0.3501396129589181,[0 1 2 3 4],[ 8  9  8 18 11],"61,8",0,1,2,1,0
310,310,5,0,0.4156994027465715,[0 1 2 3 4],[ 6 12  6 17 13],62,0,1,2,1,0
311,311,5,0,0.38657334122225634,[0 1 2 3 4],[ 6  6 12 17 13],"62,2",0,1,2,1,0
312,312,6,0,0.26891556252926946,[0 1 2 3 4 5],[ 7 10  9 11  8  9],"62,4",0,1,4,0,0
313,313,4,0,0.5275191123926172,[0 1 2 3],[ 7 17 19 11],"62,6",0,0,1,2,0
314,314,6,0,0.283243620225798,[0 1 2 3 4 5],[10  9  9  5  8 13],"62,8",0,2,3,0,0
315,315,6,0,0.28425383522813813,[0 1 2 3 4 5],[ 7  7 10  7 11 12],63,0,2,3,0,0
316,316,5,0,0.35393603746312713,[0 1 2 3 4],[ 8  8  9 18 11],"63,2",0,1,2,1,0
317,317,5,0,0.38781334380121624,[0 1 2 3 4],[11 10  7 18  8],"63,4",0,2,1,1,0
318,318,4,0,0.4768022543057364,[0 1 2 3],[ 8 11 18 17],"63,6",0,0,1,2,0
319,319,5,0,0.39127050894759313,[0 1 2 3 4],[ 9 10 10  7 18],"63,8",0,1,2,1,0
320,320,5,0,0.40751533082218183,[0 1 2 3 4],[ 9 10  9 18  8],64,0,1,2,1,0
321,321,6,0,0.30366251054825805,[0 1 2 3 4 5],[ 9  9  7 11 10  8],"64,2",0,2,3,0,0
322,322,6,0,0.31393729940611115,[0 1 2 3 4 5],[11  9  9  8  8  9],"64,4",0,2,3,0,0
323,323,5,0,0.3473223043854378,[0 1 2 3 4],[12 17  9  7  9],"64,6",0,1,2,1,0
324,324,6,0,0.3138846579816388,[0 1 2 3 4 5],[10  9 10 10  7  8],"64,8",0,2,3,0,0
325,325,5,0,0.4243333180127945,[0 1 2 3 4],[10 17  9  9  9],65,0,0,3,1,0
326,326,6,0,0.34301837271697927,[0 1 2 3 4 5],[ 9 10  9  8  9  9],"65,2",0,1,4,0,0
327,327,6,0,0.37291883988122004,[0 1 2 3 4 5],[10  9 12  5  9  9],"65,4",0,1,4,0,0
328,328,5,0,0.43884423481904733,[0 1 2 3 4],[10 17  8 10  9],"65,6",0,1,2,1,0
329,329,5,0,0.43212803567674923,[0 1 2 3 4],[11  8  9  9 17],"65,8",0,1,2,1,0
330,330,5,0,0.4462787305456755,[0 1 2 3 4],[11 17  9  9  8],66,0,1,2,1,0
331,331,6,0,0.32705386685535126,[0 1 2 3 4 5],[ 9  8  9  9  9 10],"66,2",0,1,4,0,0
332,332,6,0,0.3512977258478624,[0 1 2 3 4 5],[11  9  8  9  9  8],"66,4",0,2,3,0,0
333,333,5,0,0.45376584634157197,[0 1 2 3 4],[10 17 11  9  7],"66,6",0,1,2,1,0
334,334,5,0,0.4275618437433383,[0 1 2 3 4],[17 10  8  9 10],"66,8",0,1,3,0,0
335,335,5,0,0.44083311428251404,[0 1 2 3 4],[11 17 11  7  8],67,0,2,1,1,0
336,336,5,0,0.4193587688833458,[0 1 2 3 4],[11 10  8 17  8],"67,2",0,2,1,1,0
337,337,6,0,0.3791482256501656,[0 1 2 3 4 5],[10  7  9  9  9 10],"67,4",0,1,4,0,0
338,338,6,0,0.3741010025750385,[0 1 2 3 4 5],[10  8  9  9  9  9],"67,6",0,1,4,0,0
339,339,6,0,0.35454797613290906,[0 1 2 3 4 5],[10  7  9  9  9 10],"67,8",0,1,4,0,0
340,340,6,0,0.37203828955905216,[0 1 2 3 4 5],[10  5  9  9  9 12],68,0,1,4,0,0
341,341,6,0,0.4168465280310915,[0 1 2 3 4 5],[11  6  8  9  9 11],"68,2",0,2,3,0,0
342,342,5,0,0.379706410225714,[0 1 2 3 4],[11 10  8 10 15],"68,4",0,1,3,0,0
343,343,6,0,0.3635296357406535,[0 1 2 3 4 5],[11  9  8  9  9  8],"68,6",0,2,3,0,0
344,344,5,0,0.3683927651619254,[0 1 2 3 4],[11 16  9 10  8],"68,8",0,1,2,1,0
345,345,5,0,0.4007089917428156,[0 1 2 3 4],[11 16  9 10  8],69,0,1,2,1,0
346,346,4,0,0.49895710918771186,[0 1 2 3],[ 9 18 19  8],"69,2",0,1,0,2,0
347,347,5,0,0.4147378179312235,[0 1 2 3 4],[ 9 16  9 10 10],"69,4",0,0,3,1,0
348,348,5,0,0.4604738337763578,[0 1 2 3 4],[ 8 11 17 10  8],"69,6",0,1,2,1,0
349,349,5,0,0.30770606115058574,[0 1 2 3 4],[10  9 14 12  9],"69,8",0,0,4,0,0
350,350,5,0,0.3116885603768157,[0 1 2 3 4],[11  8 14  9 12],70,0,1,3,0,0
351,351,5,0,0.2729251911823417,[0 1 2 3 4],[13  6 11 12 12],"70,2",0,1,3,0,0
352,352,6,0,0.3150410472938972,[0 1 2 3 4 5],[10  9 10 10  8  7],"70,4",0,2,3,0,0
353,353,5,0,0.4026208768762602,[0 1 2 3 4],[ 9 10 17  9  9],"70,6",0,0,3,1,0
354,354,5,0,0.18807562645535847,[0 1 2 3 4],[ 9 10 12 15  8],"70,8",0,1,3,0,0
355,355,5,0,0.29452145554364956,[0 1 2 3 4],[11 10 14 10  9],71,0,0,4,0,0
356,356,5,0,0.4077031981734629,[0 1 2 3 4],[10 17  9  9  9],"71,2",0,0,3,1,0
357,357,6,0,0.33177712835882844,[0 1 2 3 4 5],[ 9 10 10  7  9  9],"71,4",0,1,4,0,0
358,358,6,0,0.319170814145988,[0 1 2 3 4 5],[ 9 10  9  9  9  8],"71,6",0,1,4,0,0
359,359,6,0,0.3119321504069016,[0 1 2 3 4 5],[10  9 11  6  9  9],"71,8",0,1,4,0,0
360,360,6,0,0.33492129193141873,[0 1 2 3 4 5],[ 9 11  6  9 10  9],72,0,1,4,0,0
361,361,6,0,0.33135412061260017,[0 1 2 3 4 5],[10  9  8  9  9  9],"72,2",0,1,4,0,0
362,362,6,0,0.3529262740876927,[0 1 2 3 4 5],[ 5 11  8 12  6 12],"72,4",0,2,3,0,0
363,363,5,0,0.3820275068975179,[0 1 2 3 4],[10  6 17 12  9],"72,6",0,1,2,1,0
364,364,5,0,0.41290296846493213,[0 1 2 3 4],[ 7  9 10 10 18],"72,8",0,0,3,1,0
365,365,5,0,0.3667829221872711,[0 1 2 3 4],[ 9  7 10 10 18],73,0,1,2,1,0
366,366,5,0,0.37370097595174223,[0 1 2 3 4],[ 7  8 11 17 11],"73,2",0,1,2,1,0
367,367,6,0,0.20304325745449517,[0 1 2 3 4 5],[10  8  9  9  7 11],"73,4",0,2,3,0,0
368,368,5,0,0.41917539836061596,[0 1 2 3 4],[ 7 10 18 11  8],"73,6",0,1,2,1,0
369,369,6,0,0.3192690959204796,[0 1 2 3 4 5],[ 8  7  9  8 10 12],"73,8",0,2,3,0,0
370,370,4,0,0.45447125653065545,[0 1 2 3],[19  7 16 12],74,0,1,1,1,0
371,371,6,0,0.22482937434589637,[0 1 2 3 4 5],[12  9  9  9  8  7],"74,2",0,2,3,0,0
372,372,4,0,0.4696572002096578,[0 1 2 3],[19 10  8 17],"74,4",0,1,1,1,0
373,373,5,0,0.3015705014957526,[0 1 2 3 4],[11  9  8 11 15],"74,6",0,1,3,0,0
374,374,6,0,0.2734391564410794,[0 1 2 3 4 5],[ 7 10  8  7 10 12],"74,8",0,2,3,0,0
375,375,5,0,0.3443010872568515,[0 1 2 3 4],[10  9 17 11  7],75,0,1,2,1,0
376,376,5,0,0.38570463332570715,[0 1 2 3 4],[10  9 17 10  8],"75,2",0,1,2,1,0
377,377,5,0,0.35973500116776624,[0 1 2 3 4],[17 10  9 10  8],"75,4",0,1,3,0,0
378,378,6,0,0.24376550875603994,[0 1 2 3 4 5],[12  7 10  6 12  7],"75,6",0,3,2,0,0
379,379,3,0,0.49552200685499087,[0 1 2],[19 17 18],"75,8",0,0,0,2,0
380,380,3,0,0.5109055539747859,[0 1 2],[17 18 19],76,0,0,0,2,0
381,381,5,0,0.3022753795632734,[0 1 2 3 4],[ 8 15 11 11  9],"76,2",0,0,4,0,0
382,382,6,0,0.23136783174174266,[0 1 2 3 4 5],[ 8  9  9  9 11  8],"76,4",0,1,4,0,0
383,383,4,0,0.40725457309147234,[0 1 2 3],[19 17  7 11],"76,6",0,1,1,1,0
384,384,3,0,0.5226603274371231,[0 1 2],[19 17 18],"76,8",0,0,0,2,0
385,385,4,0,0.41516494373444873,[0 1 2 3],[17 18  8 11],77,0,1,1,1,0
386,386,3,0,0.5439977238813112,[0 1 2],[17 18 19],"77,2",0,0,0,2,0
387,387,3,0,0.5430250777009297,[0 1 2],[19 18 17],"77,4",0,0,0,2,0
388,388,3,0,0.5745055949373595,[0 1 2],[19 17 18],"77,6",0,0,0,2,0
389,389,3,0,0.5375522687873882,[0 1 2],[17 18 19],"77,8",0,0,0,2,0
390,390,3,0,0.32858354826708935,[0 1 2],[17 18 19],78,0,0,0,2,0
391,391,4,0,0.18058345734027578,[0 1 2 3],[17  8 10 19],"78,2",0,1,1,1,0
392,392,3,0,0.2985524209166077,[0 1 2],[17 18 19],"78,4",0,0,0,2,0
393,393,3,0,0.31078978809826635,[0 1 2],[17 19 18],"78,6",0,0,0,2,0
394,394,3,0,0.3500307675654883,[0 1 2],[17 18 19],"78,8",0,0,0,2,0
395,395,4,0,0.22785723698280436,[0 1 2 3],[17  9 12 16],79,0,0,2,1,0
396,396,4,0,0.1918784046969843,[0 1 2 3],[17 13 12 12],"79,2",0,0,3,0,0
397,397,4,0,0.18928536883864983,[0 1 2 3],[17 11 11 15],"79,4",0,0,3,0,0
398,398,4,0,0.28735185437362876,[0 1 2 3],[17 10 15 12],"79,6",0,0,3,0,0
399,399,4,0,0.10879572064582911,[0 1 2 3],[ 7 13 17 17],"79,8",0,0,1,2,0
400,400,4,0,0.24801110620308317,[0 1 2 3],[10 17 12 15],80,0,0,2,1,0
401,401,5,0,0.2864627818856554,[0 1 2 3 4],[ 8 17  7 14  8],"80,2",0,2,1,1,0
402,402,5,0,0.3727447299741815,[0 1 2 3 4],[ 7  9 17 12  9],"80,4",0,0,3,1,0
403,403,5,0,0.4450954393884197,[0 1 2 3 4],[11  8 17 10  8],"80,6",0,2,1,1,0
404,404,5,0,0.3870326224618234,[0 1 2 3 4],[ 9 17 11  9  8],"80,8",0,1,2,1,0
405,405,5,0,0.4152334956619076,[0 1 2 3 4],[ 8 17  8 10 11],81,0,1,2,1,0
406,406,4,0,0.5118699830227159,[0 1 2 3],[ 9 17  9 19],"81,2",0,0,1,2,0
407,407,5,0,0.39248138746547895,[0 1 2 3 4],[ 8 17  9  9 11],"81,4",0,0,3,1,0
408,408,5,0,0.41391131146209537,[0 1 2 3 4],[ 7 17 12 10  8],"81,6",0,1,2,1,0
409,409,5,0,0.3856186128356678,[0 1 2 3 4],[17  8 10  8 11],"81,8",0,2,2,0,0
410,410,5,0,0.3995556727037099,[0 1 2 3 4],[17  8  8 11 10],82,0,2,2,0,0
411,411,5,0,0.3712412691552658,[0 1 2 3 4],[17  8  5 13 11],"82,2",0,2,2,0,0
412,412,6,0,0.27860192051590554,[0 1 2 3 4 5],[ 7  8 10  8 11 10],"82,4",0,2,3,0,0
413,413,5,0,0.3930285947122861,[0 1 2 3 4],[ 6 17  8 11 12],"82,6",0,1,2,1,0
414,414,4,0,0.4602870663155047,[0 1 2 3],[17  8 18 11],"82,8",0,1,1,1,0
415,415,5,0,0.3572235086109352,[0 1 2 3 4],[13 17 11  4  9],83,1,0,2,1,0
416,416,3,0,0.529146735818395,[0 1 2],[17 19 18],"83,2",0,0,0,2,0
417,417,4,0,0.4125908212023519,[0 1 2 3],[17  7 11 19],"83,4",0,1,1,1,0
418,418,4,0,0.4010799792849627,[0 1 2 3],[17  8 10 19],"83,6",0,1,1,1,0
419,419,3,0,0.5015990909249085,[0 1 2],[17 18 19],"83,8",0,0,0,2,0
420,420,4,0,0.4648769659260839,[0 1 2 3],[17 12  6 19],84,0,1,1,1,0
421,421,3,0,0.5571443669413227,[0 1 2],[17 18 19],"84,2",0,0,0,2,0
422,422,3,0,0.4213511262676643,[0 1 2],[19 17 18],"84,4",0,0,0,2,0
423,423,3,0,0.34270445178889664,[0 1 2],[17 18 19],"84,6",0,0,0,2,0
424,424,3,0,0.2211276153792534,[0 1 2],[17 18 19],"84,8",0,0,0,2,0
425,425,3,0,0.23869667638951947,[0 1 2],[17 18 19],85,0,0,0,2,0
426,426,3,0,0.33170146047485205,[0 1 2],[17 18 19],"85,2",0,0,0,2,0
427,427,3,0,0.25091679837156594,[0 1 2],[17 18 19],"85,4",0,0,0,2,0
428,428,3,0,0.43920128874831094,[0 1 2],[17 18 19],"85,6",0,0,0,2,0
429,429,4,0,0.24187271403764682,[0 1 2 3],[18  8  9 19],"85,8",0,1,1,1,0
430,430,3,0,0.22458773642463525,[0 1 2],[17 18 19],86,0,0,0,2,0
431,431,3,0,0.2148266366629841,[0 1 2],[17 18 19],"86,2",0,0,0,2,0
432,432,3,0,0.4783997575583338,[0 1 2],[17 18 19],"86,4",0,0,0,2,0
433,433,3,0,0.378488867072057,[0 1 2],[19 17 18],"86,6",0,0,0,2,0
434,434,3,0,0.3700317100306179,[0 1 2],[19 17 18],"86,8",0,0,0,2,0
435,435,3,0,0.22236619947793113,[0 1 2],[19 17 18],87,0,0,0,2,0
436,436,3,0,0.29506100633486265,[0 1 2],[19 17 18],"87,2",0,0,0,2,0
437,437,3,0,0.2292479625789639,[0 1 2],[19 17 18],"87,4",0,0,0,2,0
438,438,3,0,0.27032722430478107,[0 1 2],[19 17 18],"87,6",0,0,0,2,0
439,439,3,0,0.24950856725360476,[0 1 2],[17 19 18],"87,8",0,0,0,2,0
440,440,3,0,0.26088542017114735,[0 1 2],[17 19 18],88,0,0,0,2,0
441,441,3,0,0.5531857271951378,[0 1 2],[19 17 18],"88,2",0,0,0,2,0
442,442,3,0,0.3676493016441833,[0 1 2],[19 17 18],"88,4",0,0,0,2,0
443,443,4,0,0.4093460540615015,[0 1 2 3],[16 18  7 13],"88,6",0,1,1,1,0
444,444,4,0,0.41555298482436803,[0 1 2 3],[ 6 18 17 13],"88,8",0,0,1,2,0
445,445,3,0,0.5239928793911739,[0 1 2],[19 18 17],89,0,0,0,2,0
446,446,4,0,0.4424017928666358,[0 1 2 3],[ 6 18 11 19],"89,2",0,0,1,2,0
447,447,3,0,0.29916914991923677,[0 1 2],[17 19 18],"89,4",0,0,0,2,0
448,448,3,0,0.29819553436506996,[0 1 2],[17 18 19],"89,6",0,0,0,2,0
449,449,4,1,0.3439874712277248,[0 1 2 3],[19 18 16  1],"89,8",0,0,0,2,0
450,450,4,1,0.4939754246042783,[0 1 2 3],[16 19 18  1],90,0,0,0,2,0
451,451,4,1,0.558292163195773,[0 1 2 3],[19 16 18  1],"90,2",0,0,0,2,0
452,452,5,1,0.42765827743287055,[0 1 2 3 4],[16  9  9  1 19],"90,4",0,0,2,1,0
453,453,4,1,0.4819411874504938,[0 1 2 3],[19 16  1 18],"90,6",0,0,0,2,0
454,454,4,1,0.5317726622276514,[0 1 2 3],[16  1 19 18],"90,8",0,0,0,2,0
455,455,4,0,0.15160086338802212,[0 1 2 3],[19 10  9 16],91,0,0,2,1,0
456,456,4,0,0.08953971049743996,[0 1 2 3],[ 9 10 16 19],"91,2",0,0,1,2,0
457,457,4,0,0.16752207578238001,[0 1 2 3],[19 16 10  9],"91,4",0,0,2,1,0
458,458,3,0,0.26699164794402336,[0 1 2],[19 16 19],"91,6",0,0,0,2,0
459,459,3,0,0.209916182842249,[0 1 2],[16 19 19],"91,8",0,0,0,2,0
460,460,3,0,0.20267341282580237,[0 1 2],[19 17 18],92,0,0,0,2,0
461,461,3,0,0.17947151867621494,[0 1 2],[17 18 19],"92,2",0,0,0,2,0
462,462,3,0,0.2267038227627071,[0 1 2],[17 18 19],"92,4",0,0,0,2,0
463,463,3,0,0.4067672829889286,[0 1 2],[18 17 19],"92,6",0,0,0,2,0
464,464,3,0,0.3580779061797545,[0 1 2],[18 17 19],"92,8",0,0,0,2,0
465,465,3,0,0.44409272183961523,[0 1 2],[18 17 19],93,0,0,0,2,0
466,466,3,0,0.40108568785165266,[0 1 2],[19 18 17],"93,2",0,0,0,2,0
467,467,3,0,0.39594607116239267,[0 1 2],[18 17 19],"93,4",0,0,0,2,0
468,468,3,0,0.40148550828312285,[0 1 2],[19 18 17],"93,6",0,0,0,2,0
469,469,3,0,0.356949909850485,[0 1 2],[19 18 17],"93,8",0,0,0,2,0
470,470,3,0,0.3946374424172835,[0 1 2],[18 17 19],94,0,0,0,2,0
471,471,3,0,0.4125798991821957,[0 1 2],[18 17 19],"94,2",0,0,0,2,0
472,472,3,0,0.3928912428163795,[0 1 2],[18 17 19],"94,4",0,0,0,2,0
473,473,4,0,0.34625627295198647,[0 1 2 3],[18  9 10 17],"94,6",0,0,2,1,0
474,474,3,0,0.36787538706626366,[0 1 2],[18 17 19],"94,8",0,0,0,2,0
475,475,3,0,0.5392688636247968,[0 1 2],[18 17 19],95,0,0,0,2,0
476,476,3,0,0.4097792985720328,[0 1 2],[18 17 19],"95,2",0,0,0,2,0
477,477,3,0,0.45492044694519634,[0 1 2],[19 18 17],"95,4",0,0,0,2,0
478,478,3,0,0.42894594551889176,[0 1 2],[18 17 19],"95,6",0,0,0,2,0
479,479,3,0,0.5831768545429603,[0 1 2],[18 17 19],"95,8",0,0,0,2,0
480,480,4,0,0.3318246521374737,[0 1 2 3],[14 17 12 11],96,0,0,2,1,0
481,481,4,0,0.44133746197372536,[0 1 2 3],[ 8 14 15 17],"96,2",0,0,2,1,0
482,482,5,0,0.2702415316065335,[0 1 2 3 4],[12 14  7 10 11],"96,4",0,1,3,0,0
483,483,3,0,0.5312093673341846,[0 1 2],[18 17 19],"96,6",0,0,0,2,0
484,484,4,0,0.4965375149631551,[0 1 2 3],[ 9  9 17 19],"96,8",0,0,1,2,0
485,485,5,0,0.19121564027239632,[0 1 2 3 4],[12  8 12  9 13],97,0,1,3,0,0
486,486,6,0,0.19788332775613598,[0 1 2 3 4 5],[ 7 11 11 13  6  6],"97,2",0,2,3,0,0
487,487,4,0,0.4221994708712252,[0 1 2 3],[ 9 17 15 13],"97,4",0,0,2,1,0
488,488,4,0,0.3783566448548533,[0 1 2 3],[10 17 10 17],"97,6",0,0,1,2,0
489,489,4,0,0.39472708491901315,[0 1 2 3],[ 8 11 17 18],"97,8",0,0,1,2,0
490,490,3,0,0.5224935586268243,[0 1 2],[19 17 18],98,0,0,0,2,0
491,491,5,0,0.31616578708581594,[0 1 2 3 4],[13  7 10  6 18],"98,2",0,2,1,1,0
492,492,5,0,0.31209912238241916,[0 1 2 3 4],[ 7 17 11  9 10],"98,4",0,0,3,1,0
493,493,5,0,0.28334602827160144,[0 1 2 3 4],[17  7  9  9 12],"98,6",0,1,3,0,0
494,494,5,0,0.382219472697032,[0 1 2 3 4],[ 8 19  7 10 10],"98,8",0,1,2,1,0
495,495,6,0,0.24233683476948345,[0 1 2 3 4 5],[ 8  8  7  9 10 12],99,0,2,3,0,0
496,496,4,0,0.47001788968569247,[0 1 2 3],[19 17 11  7],"99,2",0,1,1,1,0
497,497,5,0,0.358544601834788,[0 1 2 3 4],[17 10  8 11  8],"99,4",0,2,2,0,0
498,498,4,0,0.4658377828215652,[0 1 2 3],[ 8 18 17 11],"99,6",0,0,1,2,0
499,499,4,0,0.47820606441675184,[0 1 2 3],[ 9 18 17 10],"99,8",0,0,1,2,0
